iter	MAPE	RMSE	R2	MAE
956	0.01035868443	0.1945522754	0.9649889611	0.135824059
957	0.01035742437	0.1945214751	0.9650000457	0.1358083037
958	0.01035534679	0.1944839032	0.9650135649	0.1357808719
959	0.01035431401	0.194458762	0.9650226098	0.1357672687
960	0.01035165199	0.1944169864	0.9650376366	0.1357304796
961	0.01034971566	0.1943787241	0.9650513968	0.1357054714
962	0.01034848401	0.194356702	0.9650593153	0.1356903125
963	0.01034730886	0.1943285774	0.9650694268	0.1356751934
964	0.01034625737	0.1943021278	0.9650789348	0.1356614436
965	0.01034342554	0.1942656424	0.9650920483	0.1356201318
966	0.0103399936	0.1942263357	0.965106173	0.1355728483
967	0.01033712582	0.1941957426	0.9651171646	0.1355334299
968	0.01033504925	0.1941614496	0.9651294835	0.1355068417
969	0.01033252792	0.1941238807	0.9651429766	0.1354731559
970	0.01033121821	0.1940980739	0.9651522437	0.1354557118
971	0.01032996459	0.1940642671	0.9651643818	0.1354394303
972	0.01032923988	0.1940443599	0.9651715283	0.135429739
973	0.01032825458	0.1940234986	0.9651790166	0.1354171368
974	0.01032703658	0.1939947707	0.9651893273	0.1354020364
975	0.01032536272	0.1939601297	0.9652017583	0.1353796446
976	0.01032493505	0.1939488003	0.9652058233	0.1353733395
977	0.01032326838	0.1939158989	0.9652176273	0.1353520976
978	0.01032259428	0.1938933052	0.965225732	0.1353435248
979	0.01032118695	0.1938629988	0.9652366019	0.1353255512
980	0.01031973623	0.1938410841	0.9652444609	0.135305566
981	0.01031713426	0.1938119109	0.9652549216	0.1352685918
982	0.01031583435	0.1937814117	0.965265856	0.135251724
983	0.01031492338	0.1937599503	0.9652735493	0.1352395823
984	0.01031214659	0.1937248728	0.9652861216	0.1351991267
985	0.01031082288	0.1937034586	0.9652937957	0.1351810295
986	0.0103092856	0.1936689685	0.9653061539	0.1351617107
987	0.01030761053	0.1936289459	0.9653204917	0.1351390728
988	0.01030630046	0.1935946138	0.9653327885	0.135122423
989	0.01030545382	0.1935780025	0.9653387375	0.1351105202
990	0.01030412683	0.1935497783	0.9653488442	0.1350921428
991	0.01030296124	0.1935337265	0.9653545914	0.1350759772
992	0.01030175991	0.1935086422	0.9653635718	0.1350592618
993	0.01030015032	0.1934769314	0.9653749228	0.1350382772
994	0.01029916552	0.1934486725	0.9653850366	0.1350251241
995	0.01029572158	0.1934059512	0.9654003237	0.1349800107
996	0.01029433068	0.1933751884	0.9654113295	0.1349627314
997	0.01029145115	0.193345201	0.9654220563	0.1349215289
998	0.01028959613	0.1933166009	0.9654322852	0.1348953784
999	0.01028639193	0.193277017	0.9654464401	0.1348534116
1000	0.01028440946	0.1932427425	0.965458694	0.1348278586
1001	0.01028372613	0.1932180498	0.9654675209	0.1348198251
1002	0.01028261567	0.193190281	0.965477446	0.1348054326
1003	0.01028107121	0.1931665392	0.9654859307	0.1347837693
1004	0.01027983129	0.1931391283	0.9654957253	0.1347690665
1005	0.01027910537	0.1931178958	0.9655033112	0.134760807
1006	0.01027834759	0.1930987928	0.9655101356	0.1347511263
1007	0.01027610177	0.1930684462	0.9655209753	0.1347207945
1008	0.01027516426	0.19303929	0.9655313882	0.1347092544
1009	0.01027467622	0.1930224967	0.9655373851	0.1347026413
1010	0.01027303988	0.1929916078	0.9655484142	0.1346806683
1011	0.01027143685	0.1929680034	0.9655568411	0.1346599011
1012	0.01027033882	0.1929436976	0.9655655173	0.1346463504
1013	0.01026925752	0.1929102262	0.9655774634	0.1346322467
1014	0.01026836868	0.1928900443	0.9655846655	0.1346202872
1015	0.01026597983	0.1928405934	0.9656023093	0.1345893128
1016	0.01026457334	0.1928144902	0.9656116209	0.134570403
1017	0.01026220115	0.1927754792	0.9656255347	0.1345378464
1018	0.01026151827	0.1927551706	0.9656327769	0.1345285136
1019	0.01025943856	0.1927253196	0.9656434206	0.1344989929
1020	0.01025904366	0.1927089031	0.9656492734	0.1344943018
1021	0.01025726029	0.1926798344	0.9656596357	0.1344706949
1022	0.01025543689	0.1926513257	0.9656697969	0.1344464983
1023	0.01025449232	0.1926281591	0.9656780529	0.13443533
1024	0.01025373768	0.1926093807	0.9656847443	0.1344233618
1025	0.01025186922	0.192575157	0.9656969378	0.1343981002
1026	0.01024938769	0.192521009	0.9657162257	0.1343626709
1027	0.01024872583	0.1925023775	0.9657228611	0.134354481
1028	0.01024680847	0.1924636458	0.9657366529	0.1343295256
1029	0.01024340021	0.1924201589	0.9657521347	0.1342819728
1030	0.01024277857	0.1924070058	0.9657568166	0.1342743638
1031	0.01024161155	0.19237908	0.965766756	0.1342590379
1032	0.01023963853	0.1923479342	0.9657778396	0.1342320788
1033	0.0102382824	0.1923242218	0.9657862768	0.1342128465
1034	0.01023710198	0.1922990866	0.9657952192	0.1341984623
1035	0.01023632953	0.1922839835	0.9658005918	0.1341876206
1036	0.01023514142	0.192260385	0.9658089857	0.1341707847
1037	0.01023392728	0.1922367479	0.9658173923	0.1341527733
1038	0.01023226362	0.1922141278	0.9658254362	0.1341288935
1039	0.01023122779	0.1921892946	0.965834266	0.1341166669
1040	0.01022894664	0.1921487393	0.9658486836	0.1340852124
1041	0.01022761856	0.1921248612	0.965857171	0.1340673296
1042	0.0102253718	0.1920914462	0.9658690465	0.1340393718
1043	0.01022414849	0.1920658577	0.965878139	0.1340231574
1044	0.01022278977	0.1920339514	0.9658894748	0.1340059748
1045	0.0102206486	0.1920124256	0.9658971216	0.1339756505
1046	0.01021923829	0.1919874474	0.9659059936	0.1339544644
1047	0.01021775615	0.1919595621	0.9659158969	0.133933933
1048	0.0102169296	0.1919380016	0.965923553	0.1339233731
1049	0.01021479106	0.1919085929	0.9659339946	0.1338945573
1050	0.01021408596	0.191885955	0.9659420311	0.1338854699
1051	0.01021192047	0.191855427	0.9659528671	0.1338562147
1052	0.01021092963	0.1918315635	0.9659613363	0.1338432163
1053	0.01020913165	0.1917958555	0.9659740072	0.1338174123
1054	0.01020753239	0.1917693589	0.9659834079	0.1337960154
1055	0.01020667975	0.1917490708	0.9659906051	0.1337856456
1056	0.01020495103	0.1917249126	0.9659991741	0.1337614483
1057	0.01020404051	0.191701341	0.9660075341	0.1337490282
1058	0.01020307839	0.1916764601	0.9660163573	0.1337365456
1059	0.01019921374	0.1916257574	0.9660343338	0.1336828978
1060	0.01019610122	0.1915795389	0.9660507162	0.1336386446
1061	0.01019428593	0.1915478097	0.9660619606	0.1336132447
1062	0.01019390367	0.1915331287	0.9660671627	0.1336087258
1063	0.01019224106	0.1915078308	0.9660761259	0.1335853442
1064	0.01019133245	0.1914882477	0.9660830634	0.1335734549
1065	0.01019026543	0.1914621868	0.9660922948	0.133559679
1066	0.01018835853	0.1914359922	0.9661015722	0.1335337638
1067	0.01018715087	0.1914073293	0.9661117224	0.1335182279
1068	0.01018631418	0.1913842896	0.9661198801	0.1335084929
1069	0.01018432375	0.1913631033	0.9661273808	0.1334800267
1070	0.0101825852	0.1913385662	0.9661360667	0.1334576352
1071	0.01018054135	0.1913007757	0.9661494421	0.1334302315
1072	0.01017967673	0.1912805411	0.9661566027	0.1334191642
1073	0.0101788665	0.191257026	0.9661649233	0.1334082163
1074	0.01017800486	0.1912319742	0.9661737865	0.1333968478
1075	0.01017705328	0.1912113223	0.9661810921	0.1333844462
1076	0.01017604301	0.1911887352	0.9661890815	0.1333719465
1077	0.01017489116	0.1911702035	0.9661956357	0.133357411
1078	0.01017323376	0.1911459326	0.9662042187	0.133334919
1079	0.01017210882	0.1911206662	0.9662131526	0.1333190312
1080	0.01017125643	0.191099138	0.9662207638	0.1333089905
1081	0.01016880114	0.1910644389	0.9662330297	0.1332747415
1082	0.01016723671	0.1910313213	0.9662447345	0.1332538326
1083	0.01016602234	0.1910052705	0.9662539402	0.133237687
1084	0.01016471545	0.1909766566	0.9662640502	0.1332217007
1085	0.01016346253	0.1909380622	0.9662776842	0.1332044678
1086	0.01016332689	0.1909290561	0.9662808654	0.1332028921
1087	0.01016274036	0.1909123582	0.966286763	0.1331956717
1088	0.01016129541	0.1908908945	0.9662943431	0.1331750188
1089	0.01015928731	0.1908566139	0.9663064479	0.1331488227
1090	0.01015737179	0.1908246172	0.9663177443	0.133123721
1091	0.01015564992	0.1908016798	0.9663258411	0.1330983372
1092	0.01015447331	0.1907770052	0.9663345501	0.133080734
1093	0.01015342408	0.1907503106	0.9663439707	0.1330675207
1094	0.01015000094	0.1907035574	0.966360467	0.1330205169
1095	0.01014888454	0.1906709401	0.9663719732	0.1330065508
1096	0.01014824552	0.1906536765	0.9663780624	0.1329969936
1097	0.01014585351	0.190601031	0.966396628	0.1329623973
1098	0.010143894	0.19056658	0.9664087744	0.132937577
1099	0.01014311054	0.1905483616	0.9664151968	0.1329269498
1100	0.01014118566	0.1905255766	0.9664232283	0.1328994337
1101	0.0101405899	0.1905111232	0.9664283224	0.1328909972
1102	0.01013833097	0.1904726859	0.9664418678	0.1328609877
1103	0.01013626723	0.1904415673	0.966452832	0.1328335159
1104	0.01013492552	0.1904209046	0.9664601113	0.1328146271
1105	0.01013372533	0.1903886829	0.9664714611	0.1327994735
1106	0.01013028799	0.1903447166	0.9664869448	0.1327518046
1107	0.01012948192	0.1903221661	0.966494885	0.1327423595
1108	0.01012784705	0.1902959825	0.9665041033	0.132720767
1109	0.01012518502	0.1902597399	0.9665168609	0.1326849319
1110	0.01012445125	0.1902397122	0.9665239098	0.1326753787
1111	0.01012346389	0.1902160274	0.9665322448	0.1326626064
1112	0.01012218587	0.1901916309	0.9665408292	0.1326450076
1113	0.01012091111	0.1901725332	0.9665475483	0.1326269141
1114	0.01012002377	0.190156309	0.9665532559	0.1326154055
1115	0.01011807346	0.1901282578	0.9665631231	0.1325908019
1116	0.01011746159	0.190112277	0.9665687438	0.1325831684
1117	0.01011629	0.1900825882	0.9665791845	0.1325664647
1118	0.01011565635	0.1900667505	0.9665847535	0.1325582783
1119	0.01011464336	0.1900441082	0.9665927145	0.1325442224
1120	0.01011370168	0.1900202279	0.9666011096	0.1325321919
1121	0.01011188777	0.1899879121	0.9666124686	0.1325091667
1122	0.01011083611	0.1899638085	0.9666209398	0.1324960561
1123	0.01011000923	0.1899434956	0.9666280779	0.1324850414
1124	0.01010935675	0.1899231547	0.966635225	0.1324753091
1125	0.01010771646	0.1898932162	0.9666457431	0.13245445
1126	0.01010618698	0.1898689506	0.9666542669	0.1324328883
1127	0.01010437617	0.1898427587	0.9666634662	0.1324091859
1128	0.01010303885	0.1898173691	0.9666723825	0.1323919477
1129	0.0101024897	0.1898028094	0.966677495	0.1323851586
1130	0.01010024291	0.1897539053	0.9666946644	0.1323526325
1131	0.01009880065	0.1897251064	0.9667047731	0.1323330703
1132	0.01009727034	0.1896934996	0.9667158656	0.1323107265
1133	0.01009549449	0.1896680736	0.9667247876	0.1322868591
1134	0.01009443776	0.1896389658	0.9667350002	0.1322732031
1135	0.0100924249	0.1896057305	0.9667466589	0.1322455958
1136	0.01009124282	0.1895864985	0.9667534045	0.132228615
1137	0.01008997901	0.1895550121	0.9667644467	0.1322121687
1138	0.01008890047	0.1895345444	0.9667716237	0.1321960338
1139	0.01008739919	0.1895161237	0.9667780822	0.1321745501
1140	0.01008526458	0.1894778063	0.9667915149	0.13214739
1141	0.01008470716	0.1894618621	0.9667971035	0.1321407506
1142	0.01008285734	0.1894374222	0.966805669	0.1321151666
1143	0.01008205444	0.1894151385	0.9668134779	0.1321045875
1144	0.01008075892	0.1893861551	0.9668236333	0.1320887289
1145	0.01007990371	0.1893688424	0.9668296986	0.1320771504
1146	0.0100782294	0.1893460224	0.9668376925	0.1320543722
1147	0.01007623975	0.1893148829	0.9668485992	0.1320292035
1148	0.01007448092	0.1892855981	0.9668588547	0.132005984
1149	0.01007235799	0.189238475	0.9668753538	0.1319758377
1150	0.01007069489	0.1892129723	0.9668842813	0.1319546953
1151	0.01007005242	0.189195431	0.9668904211	0.1319460754
1152	0.01006853859	0.1891678018	0.9669000907	0.1319267233
1153	0.01006701001	0.189128335	0.9669139008	0.1319052855
1154	0.01006569153	0.1891078542	0.9669210662	0.1318882861
1155	0.0100638657	0.1890871563	0.9669283068	0.1318621117
1156	0.01006191408	0.1890578935	0.9669385423	0.1318354724
1157	0.0100609809	0.1890316293	0.9669477275	0.1318243087
1158	0.01005969322	0.1890124487	0.9669544347	0.1318066529
1159	0.01005827889	0.1889771837	0.9669667645	0.131787078
1160	0.0100577184	0.1889637308	0.9669714674	0.1317791051
1161	0.01005646041	0.1889372218	0.9669807337	0.1317625208
1162	0.01005523756	0.1889100297	0.9669902374	0.1317463499
1163	0.01005412522	0.1888884012	0.9669977955	0.1317324535
1164	0.01005180373	0.1888552405	0.9670093821	0.1317024368
1165	0.01005043667	0.1888326172	0.9670172856	0.1316850294
1166	0.0100494664	0.1888133389	0.9670240198	0.1316724625
1167	0.01004782609	0.1887796173	0.9670357976	0.131651652
1168	0.01004671253	0.1887576618	0.9670434648	0.1316351065
1169	0.01004623268	0.1887437401	0.967048326	0.1316290667
1170	0.01004449875	0.1887237172	0.967055317	0.1316042715
1171	0.01004251669	0.1887016194	0.9670630316	0.1315761025
1172	0.01004148894	0.188679922	0.9670706055	0.1315615909
1173	0.01004007069	0.1886595377	0.9670777203	0.1315424137
1174	0.01003941942	0.188643127	0.9670834475	0.131533145
1175	0.01003805191	0.1886128252	0.9670940215	0.1315153686
1176	0.01003695912	0.1885900094	0.967101982	0.1315007225
1177	0.01003529159	0.1885656212	0.9671104901	0.1314793948
1178	0.0100341314	0.1885455476	0.9671174922	0.1314624303
1179	0.01003327115	0.1885267682	0.9671240422	0.1314513977
1180	0.01003223169	0.1885027993	0.9671324012	0.1314383584
1181	0.01003084985	0.1884734155	0.9671426472	0.131421285
1182	0.01002891727	0.188442711	0.967153352	0.1313948715
1183	0.01002796806	0.188418999	0.9671616178	0.1313811866
1184	0.01002743684	0.1884040099	0.9671668423	0.1313749717
1185	0.0100264031	0.1883825129	0.9671743344	0.1313612503
1186	0.01002459188	0.188361864	0.9671815301	0.1313354599
1187	0.01002424303	0.1883494385	0.9671858598	0.1313313019
1188	0.01002212842	0.1883198221	0.9671961785	0.1313035084
1189	0.01002148792	0.1883020626	0.9672023654	0.1312958571
1190	0.01002041453	0.1882854522	0.9672081514	0.1312809117
1191	0.01001849008	0.1882578857	0.9672177526	0.1312559011
1192	0.01001672267	0.1882284863	0.9672279908	0.1312338047
1193	0.01001560395	0.1881952682	0.9672395568	0.1312197794
1194	0.010014162	0.1881723001	0.9672475527	0.1312007002
1195	0.01001324738	0.1881566463	0.9672530018	0.1311888963
1196	0.0100120518	0.1881348924	0.9672605735	0.1311735988
1197	0.01001145457	0.1881183012	0.9672663477	0.1311663554
1198	0.01000911104	0.1880811807	0.9672792647	0.1311330638
1199	0.01000795083	0.1880608373	0.9672863427	0.1311158193
1200	0.01000765003	0.1880525403	0.9672892292	0.1311115892
1201	0.01000632521	0.1880257264	0.9672985568	0.1310941854
1202	0.01000515868	0.1880011109	0.9673071185	0.1310773145
1203	0.01000418383	0.1879752163	0.9673161239	0.1310638579
1204	0.01000331443	0.1879594254	0.9673216149	0.1310523353
1205	0.01000226892	0.1879343393	0.9673303372	0.1310393949
1206	0.01000164076	0.1879175673	0.9673361681	0.1310311577
1207	0.01000113275	0.18790416	0.9673408288	0.1310248557
1208	0.0100001858	0.1878867096	0.9673468945	0.1310106751
1209	0.00999883079	0.1878611406	0.9673557813	0.1309923833
1210	0.009997254158	0.1878343404	0.9673650947	0.1309715462
1211	0.009996472904	0.1878098892	0.9673735906	0.1309618962
1212	0.009995378656	0.1877936258	0.9673792409	0.1309473997
1213	0.009994582065	0.1877738695	0.9673861041	0.1309370033
1214	0.009993813294	0.1877531036	0.9673933172	0.1309272514
1215	0.009993342737	0.1877441408	0.9673964302	0.1309204905
1216	0.009992040339	0.1877247533	0.9674031635	0.1309028231
1217	0.009991206797	0.1877058797	0.9674097177	0.1308917501
1218	0.009989377585	0.1876741922	0.9674207202	0.1308683467
1219	0.009988680615	0.1876534417	0.9674279242	0.1308589913
1220	0.009987501933	0.1876204769	0.9674393669	0.130844434
1221	0.009986755081	0.1876020786	0.9674457525	0.13083468
1222	0.009985396495	0.1875702505	0.9674567977	0.1308161131
1223	0.009984516034	0.1875446243	0.9674656893	0.1308048604
1224	0.009982876105	0.187521872	0.9674735827	0.1307810241
1225	0.009982232292	0.1875065682	0.9674788916	0.1307720418
1226	0.009981388488	0.1874854895	0.9674862029	0.1307598508
1227	0.009979524572	0.1874520786	0.9674977901	0.1307340945
1228	0.00997829159	0.1874317034	0.9675048554	0.1307186746
1229	0.009977269874	0.1873926953	0.9675183797	0.1307053064
1230	0.00997637374	0.1873756021	0.9675243052	0.1306937857
1231	0.009975963299	0.1873657178	0.9675277313	0.1306887429
1232	0.009974427606	0.1873389366	0.9675370135	0.1306696732
1233	0.009973211383	0.187315241	0.9675452252	0.1306532378
1234	0.009972461229	0.1873003824	0.9675503739	0.1306431104
1235	0.009971473172	0.1872640299	0.9675629687	0.1306300679
1236	0.009970736206	0.1872461494	0.9675691628	0.1306200349
1237	0.00996933254	0.1872221352	0.9675774807	0.1306006689
1238	0.009968115202	0.1872004	0.9675850083	0.130582319
1239	0.009967666787	0.1871878805	0.9675893439	0.1305767593
1240	0.009966680781	0.1871698633	0.9675955828	0.1305636022
1241	0.00996615673	0.1871536416	0.9676011994	0.1305559143
1242	0.009965518025	0.1871305879	0.9676091807	0.1305471044
1243	0.009963786416	0.1871060787	0.9676176649	0.130523397
1244	0.00996324062	0.1870959607	0.967621167	0.1305151873
1245	0.009962165302	0.187076848	0.9676277819	0.1305005429
1246	0.009961514041	0.1870570368	0.9676346379	0.1304918436
1247	0.009960653207	0.1870403915	0.9676403978	0.1304793402
1248	0.009958482038	0.1869971087	0.9676553726	0.1304516628
1249	0.009957660537	0.1869770501	0.9676623113	0.130441534
1250	0.009957068778	0.1869570778	0.9676692193	0.1304339781
1251	0.009954855147	0.1869302898	0.9676784836	0.1304036828
1252	0.009953464168	0.1869081151	0.9676861515	0.1303855193
1253	0.009952352358	0.1868861059	0.9676937612	0.1303719182
1254	0.009951011871	0.1868531098	0.967705168	0.1303527451
1255	0.009950115976	0.186836787	0.9677108101	0.1303407452
1256	0.00994927368	0.1868168278	0.9677177084	0.1303302394
1257	0.009949008682	0.1868086629	0.9677205302	0.1303271362
1258	0.009948420994	0.1867892811	0.9677272279	0.1303197886
1259	0.009947284968	0.186763544	0.9677361209	0.1303050269
1260	0.009945111797	0.1867314556	0.9677472066	0.130276105
1261	0.009943461132	0.1866989475	0.9677584354	0.1302531212
1262	0.009942461438	0.186668703	0.9677688806	0.130239864
1263	0.009941051237	0.1866452172	0.9677769904	0.130219977
1264	0.009940463072	0.1866284307	0.9677827863	0.1302128123
1265	0.009939666024	0.1866090712	0.9677894699	0.1302001045
1266	0.00993917037	0.1865950447	0.967794312	0.1301935049
1267	0.009936660782	0.186562891	0.9678054103	0.1301582577
1268	0.009935623285	0.1865380218	0.9678139929	0.1301458424
1269	0.009933913382	0.1865092922	0.9678239064	0.130122627
1270	0.009932908266	0.1864944988	0.9678290104	0.1301084473
1271	0.009932093773	0.1864753649	0.9678356114	0.130097754
1272	0.009931113753	0.1864560685	0.9678422678	0.130083325
1273	0.00992936947	0.1864187264	0.9678551471	0.1300585259
1274	0.009928712148	0.1863995627	0.9678617557	0.1300501626
1275	0.009928136655	0.1863821577	0.9678677572	0.1300424788
1276	0.00992744169	0.1863686254	0.967872423	0.1300331045
1277	0.009926629809	0.1863504455	0.9678786907	0.1300227882
1278	0.009924810317	0.1863287635	0.9678861649	0.129996826
1279	0.009923849534	0.1863085464	0.9678931334	0.1299842401
1280	0.009922031015	0.186274644	0.9679048172	0.1299594026
1281	0.009921289904	0.1862562044	0.9679111712	0.1299507783
1282	0.009920406518	0.1862367634	0.9679178696	0.1299396126
1283	0.009918651005	0.1862090967	0.9679274009	0.1299150529
1284	0.009917774525	0.1861910821	0.9679336062	0.129901927
1285	0.009917270818	0.1861732528	0.9679397472	0.1298956157
1286	0.0099163735	0.1861548659	0.9679460796	0.1298829184
1287	0.009915200216	0.1861328423	0.9679536636	0.1298670091
1288	0.009913919031	0.186109724	0.9679616236	0.1298492812
1289	0.009912754287	0.1860936262	0.9679671658	0.1298333775
1290	0.009911128486	0.1860655287	0.967976838	0.1298117459
1291	0.009909287067	0.1860306066	0.9679888576	0.1297852022
1292	0.009908717091	0.1860160185	0.9679938779	0.1297780097
1293	0.009907594094	0.1859987717	0.9679998126	0.12976224
1294	0.009906864275	0.1859851891	0.9680044861	0.129752572
1295	0.009905583895	0.1859665386	0.9680109027	0.1297353486
1296	0.009904721073	0.1859536727	0.9680153288	0.1297237455
1297	0.009903680308	0.1859322461	0.9680226993	0.1297096717
1298	0.009902739302	0.185908407	0.9680308987	0.1296962345
1299	0.009900899087	0.1858766577	0.968041817	0.1296727318
1300	0.009899543767	0.1858546247	0.968049393	0.1296552659
1301	0.009898622072	0.1858306825	0.9680576243	0.1296439809
1302	0.009896931436	0.1858076568	0.9680655396	0.1296212195
1303	0.009896389995	0.1857928018	0.9680706456	0.1296146884
1304	0.009895521477	0.185775269	0.9680766715	0.1296023978
1305	0.009894354775	0.1857478971	0.9680860779	0.1295875901
1306	0.00989259077	0.185727408	0.9680931181	0.1295636808
1307	0.009890838813	0.1856977039	0.9681033233	0.1295396231
1308	0.009889766353	0.1856746108	0.968111256	0.1295261237
1309	0.009888033779	0.1856486839	0.9681201611	0.1295034718
1310	0.009887283263	0.1856306552	0.9681263526	0.1294946243
1311	0.009886075868	0.1856076043	0.968134268	0.1294770827
1312	0.009885384014	0.185590713	0.9681400676	0.1294671292
1313	0.009884136859	0.1855571071	0.9681516047	0.1294501474
1314	0.009883116092	0.1855339781	0.9681595438	0.129436867
1315	0.009882200622	0.1855141374	0.9681663533	0.1294253246
1316	0.009881961398	0.185505316	0.9681693807	0.1294228134
1317	0.009881392897	0.1854883156	0.9681752146	0.1294156708
1318	0.009880448533	0.1854727015	0.9681805723	0.1294030394
1319	0.009880069026	0.1854582011	0.9681855474	0.129398211
1320	0.009879225321	0.1854407952	0.9681915189	0.1293867063
1321	0.0098783087	0.1854239761	0.9681972886	0.1293749819
1322	0.009877587991	0.1853981157	0.9682061588	0.1293651175
1323	0.009875353307	0.185363176	0.9682181412	0.1293342931
1324	0.009874682858	0.1853453998	0.9682242367	0.1293253627
1325	0.009873989101	0.1853292881	0.9682297608	0.129316737
1326	0.00987288078	0.185311839	0.968235743	0.1293025849
1327	0.009871725369	0.1852926535	0.9682423198	0.1292863405
1328	0.009870981604	0.1852749249	0.9682483966	0.1292744675
1329	0.009870600456	0.1852647353	0.968251889	0.1292693863
1330	0.009870107821	0.1852484692	0.9682574637	0.1292630961
1331	0.009869660954	0.1852386304	0.9682608354	0.1292564327
1332	0.009868559971	0.1852212395	0.9682667947	0.1292418683
1333	0.009867154892	0.1851893892	0.9682777073	0.1292220663
1334	0.009866547477	0.185174792	0.968282708	0.1292142397
1335	0.009864134968	0.1851438668	0.9682933011	0.1291813985
1336	0.009863079348	0.1851219268	0.9683008153	0.1291682564
1337	0.009862434745	0.1851044501	0.9683068002	0.1291599017
1338	0.00986174284	0.1850879922	0.9683124357	0.1291519064
1339	0.009860277969	0.1850672508	0.9683195373	0.1291315776
1340	0.009859147832	0.1850455454	0.9683269681	0.1291150489
1341	0.009857623039	0.1850151579	0.9683373697	0.1290963953
1342	0.009856279297	0.1849783633	0.9683499621	0.1290781844
1343	0.009854463134	0.1849469944	0.9683606957	0.1290552113
1344	0.00985380129	0.1849303937	0.9683663753	0.1290464349
1345	0.009853035029	0.1849094126	0.9683735528	0.1290355265
1346	0.009852175807	0.184893409	0.968379027	0.1290239925
1347	0.009850803246	0.1848732903	0.9683859082	0.1290064872
1348	0.009850212948	0.184858847	0.9683908477	0.1289986954
1349	0.009849195861	0.1848372937	0.9683982181	0.1289848155
1350	0.009847895958	0.1848097578	0.9684076331	0.1289671751
1351	0.009847105588	0.1847902186	0.968414313	0.1289569686
1352	0.009846022425	0.1847642674	0.9684231839	0.1289430244
1353	0.009844763692	0.1847478239	0.9684288041	0.1289247877
1354	0.009844169859	0.184732046	0.9684341964	0.1289172817
1355	0.009842491413	0.1847069908	0.9684427584	0.1288949873
1356	0.009841848163	0.1846909496	0.9684482394	0.1288869516
1357	0.009841616134	0.1846827258	0.9684510492	0.1288844776
1358	0.009840497977	0.184656132	0.9684601345	0.1288699985
1359	0.009838948986	0.1846321299	0.9684683332	0.1288487078
1360	0.009837398211	0.1846077096	0.9684766737	0.1288283557
1361	0.009835817316	0.1845848263	0.9684844882	0.128806971
1362	0.009834669803	0.1845611497	0.9684925727	0.1287915412
1363	0.009832832876	0.1845313184	0.9685027572	0.1287671789
1364	0.009832202759	0.1845188249	0.968507022	0.128759042
1365	0.009831938501	0.1845110892	0.9685096626	0.1287560748
1366	0.009829561691	0.1844787011	0.9685207169	0.1287233948
1367	0.009828604732	0.1844615192	0.9685265804	0.1287111536
1368	0.009827400934	0.1844444455	0.9685324065	0.1286955954
1369	0.009826513902	0.1844272684	0.9685382673	0.1286830209
1370	0.009825207959	0.1844107706	0.9685438958	0.1286659341
1371	0.00982304003	0.1843782906	0.9685549755	0.1286364708
1372	0.009822351968	0.1843664842	0.9685590024	0.1286265758
1373	0.009821705542	0.1843510726	0.9685642587	0.1286181326
1374	0.009820338289	0.1843271589	0.9685724137	0.128600563
1375	0.009819424338	0.1843065582	0.9685794381	0.1285890124
1376	0.009818655112	0.1842842896	0.9685870303	0.1285788397
1377	0.009817276684	0.1842607663	0.9685950494	0.1285611069
1378	0.00981609134	0.1842422502	0.9686013607	0.1285457323
1379	0.00981484255	0.1842204482	0.9686087913	0.1285287169
1380	0.009814020185	0.1842039147	0.9686144257	0.1285178476
1381	0.0098132237	0.1841872122	0.9686201171	0.1285067225
1382	0.009812621202	0.1841700687	0.9686259583	0.128499603
1383	0.00981115345	0.1841527896	0.9686318451	0.1284774012
1384	0.009810212876	0.18413271	0.9686386854	0.128465552
1385	0.00980963132	0.1841172495	0.9686439516	0.1284579764
1386	0.009809053678	0.1840960281	0.9686511794	0.128450505
1387	0.009808388282	0.184081222	0.9686562217	0.1284415374
1388	0.009807583456	0.1840626657	0.9686625406	0.1284318801
1389	0.00980648301	0.1840486748	0.9686673045	0.1284170925
1390	0.009805509982	0.1840354448	0.9686718089	0.1284042958
1391	0.009804967654	0.1840219737	0.9686763951	0.1283971193
1392	0.009804374599	0.1840070387	0.9686814792	0.1283897169
1393	0.009801544384	0.183962239	0.9686967274	0.128349453
1394	0.009800807734	0.1839434661	0.968703116	0.1283399536
1395	0.009798837295	0.1839119465	0.9687138408	0.1283134563
1396	0.009796719946	0.1838850179	0.968723002	0.1282846422
1397	0.00979549928	0.1838693759	0.9687283229	0.1282668047
1398	0.009792753592	0.1838372067	0.9687392643	0.1282293796
1399	0.009792035263	0.1838249442	0.9687434346	0.1282192465
1400	0.009790515105	0.1837942604	0.9687538683	0.1281973264
1401	0.009788623923	0.1837681739	0.9687627374	0.1281718033
1402	0.009788109769	0.1837517695	0.968768314	0.1281652146
1403	0.0097867268	0.1837361233	0.9687736325	0.1281453143
1404	0.009786184156	0.1837240114	0.9687777492	0.128137996
1405	0.009785838319	0.1837145579	0.9687809622	0.1281338235
1406	0.009783438722	0.1836845728	0.9687911523	0.12810103
1407	0.009782398776	0.1836699684	0.9687961148	0.1280863484
1408	0.009781857277	0.1836555389	0.9688010175	0.128080142
1409	0.009781354258	0.1836379651	0.968806988	0.1280745329
1410	0.00977985873	0.1836184049	0.9688136327	0.1280542987
1411	0.009778029084	0.1835913507	0.968822822	0.1280298141
1412	0.009777253338	0.1835746084	0.968828508	0.1280199564
